"","Taxon","site","avgPerHa","totalcover","flowering.duration","leaf.area","maximum.height","seed.mass","SLA","wood.density","growthForm","source"
"6620","Senna.pendula",32,0,21554.6535525394,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6651","Senna.septemtrionalis",32,0,21554.6535525394,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6835","Solanum.mauritianum",32,0,21554.6535525394,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7290","Tecoma.capensis",32,0,21554.6535525394,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7338","Tecoma.stans",32,0,21554.6535525394,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"587","Aristolochia.elegans",33,0,7296.41344621705,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1255","Cardiospermum.grandiflorum",33,0,7296.41344621705,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1600","Celtis.sinensis",33,0,7296.41344621705,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1643","Cinnamomum.camphora",33,0,7296.41344621705,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2293","Cyperus.involucratus",33,0,7296.41344621705,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2501","Desmodium.spp",33,0,7296.41344621705,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3272","Eugenia.uniflora",33,0,7296.41344621705,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4263","Lantana.camara",33,0,7296.41344621705,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4314","Leucaena.leucocephala",33,0,7296.41344621705,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4383","Ligustrum.lucidum",33,0,7296.41344621705,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4405","Ligustrum.sinense",33,0,7296.41344621705,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4715","Macfadyena.unguiscati",33,1,7296.41344621705,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5433","Ochna.serrulata",33,0,7296.41344621705,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5664","Passiflora.edulis",33,0,7296.41344621705,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6324","Ricinus.communis",33,0,7296.41344621705,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6521","Schefflera.actinophylla",33,0,7296.41344621705,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6609","Senna.pendula",33,0,7296.41344621705,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6681","Senna.septemtrionalis",33,0,7296.41344621705,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6860","Solanum.mauritianum",33,0,7296.41344621705,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7292","Tecoma.capensis",33,0,7296.41344621705,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7346","Tecoma.stans",33,0,7296.41344621705,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"583","Aristolochia.elegans",34,0,5306.51431784445,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1233","Cardiospermum.grandiflorum",34,0,5306.51431784445,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1625","Celtis.sinensis",34,0,5306.51431784445,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1670","Cinnamomum.camphora",34,0,5306.51431784445,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2295","Cyperus.involucratus",34,0,5306.51431784445,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2506","Desmodium.spp",34,0,5306.51431784445,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3266","Eugenia.uniflora",34,0,5306.51431784445,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4234","Lantana.camara",34,1,5306.51431784445,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4342","Leucaena.leucocephala",34,0,5306.51431784445,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4393","Ligustrum.lucidum",34,0,5306.51431784445,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4433","Ligustrum.sinense",34,0,5306.51431784445,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4734","Macfadyena.unguiscati",34,1,5306.51431784445,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5422","Ochna.serrulata",34,1,5306.51431784445,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5633","Passiflora.edulis",34,0,5306.51431784445,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6297","Ricinus.communis",34,0,5306.51431784445,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6520","Schefflera.actinophylla",34,0,5306.51431784445,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6614","Senna.pendula",34,0,5306.51431784445,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6656","Senna.septemtrionalis",34,0,5306.51431784445,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6856","Solanum.mauritianum",34,0,5306.51431784445,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7297","Tecoma.capensis",34,0,5306.51431784445,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7342","Tecoma.stans",34,0,5306.51431784445,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"591","Aristolochia.elegans",35,0,19417.0721520172,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1254","Cardiospermum.grandiflorum",35,0,19417.0721520172,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1620","Celtis.sinensis",35,1,19417.0721520172,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1632","Cinnamomum.camphora",35,1,19417.0721520172,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2320","Cyperus.involucratus",35,0,19417.0721520172,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2481","Desmodium.spp",35,0,19417.0721520172,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3258","Eugenia.uniflora",35,0,19417.0721520172,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4254","Lantana.camara",35,1,19417.0721520172,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4352","Leucaena.leucocephala",35,0,19417.0721520172,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4396","Ligustrum.lucidum",35,1,19417.0721520172,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4441","Ligustrum.sinense",35,1,19417.0721520172,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4730","Macfadyena.unguiscati",35,0,19417.0721520172,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5418","Ochna.serrulata",35,1,19417.0721520172,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5656","Passiflora.edulis",35,0,19417.0721520172,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6332","Ricinus.communis",35,0,19417.0721520172,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6530","Schefflera.actinophylla",35,0,19417.0721520172,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6624","Senna.pendula",35,0,19417.0721520172,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6687","Senna.septemtrionalis",35,0,19417.0721520172,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6846","Solanum.mauritianum",35,0,19417.0721520172,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7298","Tecoma.capensis",35,0,19417.0721520172,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7329","Tecoma.stans",35,0,19417.0721520172,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"605","Aristolochia.elegans",36,0,9942.11084533665,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1263","Cardiospermum.grandiflorum",36,0,9942.11084533665,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1611","Celtis.sinensis",36,0,9942.11084533665,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1654","Cinnamomum.camphora",36,1,9942.11084533665,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2324","Cyperus.involucratus",36,0,9942.11084533665,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2483","Desmodium.spp",36,0,9942.11084533665,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3293","Eugenia.uniflora",36,0,9942.11084533665,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4225","Lantana.camara",36,0,9942.11084533665,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4355","Leucaena.leucocephala",36,0,9942.11084533665,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4382","Ligustrum.lucidum",36,0,9942.11084533665,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4432","Ligustrum.sinense",36,1,9942.11084533665,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4711","Macfadyena.unguiscati",36,1,9942.11084533665,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5414","Ochna.serrulata",36,0,9942.11084533665,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5640","Passiflora.edulis",36,0,9942.11084533665,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6327","Ricinus.communis",36,0,9942.11084533665,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6517","Schefflera.actinophylla",36,0,9942.11084533665,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6639","Senna.pendula",36,0,9942.11084533665,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6683","Senna.septemtrionalis",36,0,9942.11084533665,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6837","Solanum.mauritianum",36,0,9942.11084533665,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7264","Tecoma.capensis",36,0,9942.11084533665,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7318","Tecoma.stans",36,0,9942.11084533665,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"584","Aristolochia.elegans",37,1,8202.13507149273,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1234","Cardiospermum.grandiflorum",37,1,8202.13507149273,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1593","Celtis.sinensis",37,0,8202.13507149273,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1669","Cinnamomum.camphora",37,0,8202.13507149273,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2298","Cyperus.involucratus",37,0,8202.13507149273,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2484","Desmodium.spp",37,0,8202.13507149273,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3294","Eugenia.uniflora",37,0,8202.13507149273,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4246","Lantana.camara",37,0,8202.13507149273,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4326","Leucaena.leucocephala",37,0,8202.13507149273,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4375","Ligustrum.lucidum",37,0,8202.13507149273,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4435","Ligustrum.sinense",37,0,8202.13507149273,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4735","Macfadyena.unguiscati",37,1,8202.13507149273,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5448","Ochna.serrulata",37,0,8202.13507149273,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5676","Passiflora.edulis",37,0,8202.13507149273,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6312","Ricinus.communis",37,0,8202.13507149273,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6543","Schefflera.actinophylla",37,0,8202.13507149273,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6605","Senna.pendula",37,0,8202.13507149273,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6646","Senna.septemtrionalis",37,0,8202.13507149273,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6851","Solanum.mauritianum",37,1,8202.13507149273,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7281","Tecoma.capensis",37,0,8202.13507149273,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7322","Tecoma.stans",37,0,8202.13507149273,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"574","Aristolochia.elegans",38,0,3745.35733666852,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1243","Cardiospermum.grandiflorum",38,0,3745.35733666852,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1598","Celtis.sinensis",38,0,3745.35733666852,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1672","Cinnamomum.camphora",38,0,3745.35733666852,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2304","Cyperus.involucratus",38,0,3745.35733666852,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2472","Desmodium.spp",38,0,3745.35733666852,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3274","Eugenia.uniflora",38,0,3745.35733666852,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4251","Lantana.camara",38,0,3745.35733666852,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4337","Leucaena.leucocephala",38,0,3745.35733666852,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4365","Ligustrum.lucidum",38,0,3745.35733666852,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4425","Ligustrum.sinense",38,0,3745.35733666852,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4731","Macfadyena.unguiscati",38,1,3745.35733666852,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5427","Ochna.serrulata",38,0,3745.35733666852,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5647","Passiflora.edulis",38,0,3745.35733666852,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6320","Ricinus.communis",38,0,3745.35733666852,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6529","Schefflera.actinophylla",38,0,3745.35733666852,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6643","Senna.pendula",38,0,3745.35733666852,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6663","Senna.septemtrionalis",38,0,3745.35733666852,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6854","Solanum.mauritianum",38,0,3745.35733666852,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7285","Tecoma.capensis",38,0,3745.35733666852,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7320","Tecoma.stans",38,0,3745.35733666852,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"607","Aristolochia.elegans",39,0,13850.8617065994,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1268","Cardiospermum.grandiflorum",39,0,13850.8617065994,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1599","Celtis.sinensis",39,0,13850.8617065994,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1651","Cinnamomum.camphora",39,0,13850.8617065994,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2321","Cyperus.involucratus",39,0,13850.8617065994,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2475","Desmodium.spp",39,0,13850.8617065994,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3290","Eugenia.uniflora",39,0,13850.8617065994,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4247","Lantana.camara",39,0,13850.8617065994,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4353","Leucaena.leucocephala",39,0,13850.8617065994,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4380","Ligustrum.lucidum",39,0,13850.8617065994,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4426","Ligustrum.sinense",39,0,13850.8617065994,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4740","Macfadyena.unguiscati",39,0,13850.8617065994,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5438","Ochna.serrulata",39,0,13850.8617065994,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5634","Passiflora.edulis",39,0,13850.8617065994,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6325","Ricinus.communis",39,0,13850.8617065994,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6537","Schefflera.actinophylla",39,1,13850.8617065994,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6618","Senna.pendula",39,0,13850.8617065994,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6685","Senna.septemtrionalis",39,0,13850.8617065994,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
"6826","Solanum.mauritianum",39,0,13850.8617065994,3,10.9287464971972,2,0.0293837776852097,1.30377897905731,0.449091629,"tree","exotic"
"7272","Tecoma.capensis",39,0,13850.8617065994,2.44948974278318,1.62018517460197,1.73205080756888,0.332034277027518,1.32278383618378,0.506633891755376,"shrub","exotic"
"7316","Tecoma.stans",39,0,13850.8617065994,2.44948974278318,2.8831406486677,2.23606797749979,0.954242509439325,1.27648322138233,0.462,"tree","exotic"
"598","Aristolochia.elegans",40,0,18325.7977747501,2.44948974278318,5.00249937531231,1.73205080756888,0.323045735481701,1.34274861010053,0.404130457831263,"vine_h","exotic"
"1264","Cardiospermum.grandiflorum",40,0,18325.7977747501,2.44948974278318,2.96816441593117,3.16227766016838,1.54022933771828,1.37981536260424,0.50762062507353,"vine_h","exotic"
"1623","Celtis.sinensis",40,0,18325.7977747501,3.46410161513775,6.11649681871358,3.87298334620742,1.67614468035621,1.44053738355182,0.59,"tree","exotic"
"1668","Cinnamomum.camphora",40,0,18325.7977747501,2.44948974278318,3.33586570473093,4.47213595499958,1.96614173273903,1.21608076192616,0.460635,"tree","exotic"
"2309","Cyperus.involucratus",40,0,18325.7977747501,2.23606797749979,6.18465843842649,1.09544511501033,-1.25963731050576,0.866613541004892,0.628887160009622,"graminoid","exotic"
"2485","Desmodium.spp",40,0,18325.7977747501,2.44948974278318,3.83405790253616,1.22474487139159,0.589949601325708,1.41471973482959,0.43564595389098,"vine_h","exotic"
"3280","Eugenia.uniflora",40,0,18325.7977747501,2.64575131106459,3.02386342284171,2.82842712474619,2.41211095510998,1.03354621402668,0.7568,"shrub","exotic"
"4252","Lantana.camara",40,1,18325.7977747501,1.4142135623731,5.34735136929178,2,1.27876502960461,1.374915589516,0.590249741249414,"shrub","exotic"
"4347","Leucaena.leucocephala",40,0,18325.7977747501,1.73205080756888,0.460163014593742,2.82842712474619,1.68124123737559,0.890115445710269,0.76,"tree","exotic"
"4379","Ligustrum.lucidum",40,0,18325.7977747501,2.44948974278318,5.43006906033432,2.12132034355964,1.35780149050287,1.12095801244251,0.57942,"tree","exotic"
"4427","Ligustrum.sinense",40,0,18325.7977747501,2.23606797749979,1.92340843296477,1.73205080756888,1.22597228085552,0.987326443354537,0.612,"shrub","exotic"
"4712","Macfadyena.unguiscati",40,0,18325.7977747501,2,3.74165738677394,4.47213595499958,1.46239799789896,1.2070685815141,0.570259171282359,"vine_w","exotic"
"5428","Ochna.serrulata",40,0,18325.7977747501,2.44948974278318,2.60722074247656,1.73205080756888,1.92303666867079,1.30530120051976,0.535272523375735,"shrub","exotic"
"5669","Passiflora.edulis",40,0,18325.7977747501,2.23606797749979,11.4310979350192,2.23606797749979,1.12972210869588,1.33445375115093,0.484348919718412,"vine_h","exotic"
"6329","Ricinus.communis",40,0,18325.7977747501,1.73205080756888,NA,1.87082869338697,2.47070442972279,1.67311310423823,0.60295667435373,"shrub","exotic"
"6541","Schefflera.actinophylla",40,0,18325.7977747501,2.23606797749979,10.8383116766404,4.89897948556636,0.896473187788894,1.15010476610168,0.4065,"tree","exotic"
"6619","Senna.pendula",40,0,18325.7977747501,3.46410161513775,1.74928556845359,1.73205080756888,1.26717172840301,1.29694405276492,0.575537807233781,"shrub","exotic"
"6672","Senna.septemtrionalis",40,0,18325.7977747501,3,2.9417256840161,1.73205080756888,1.31395154120854,1.30896967781313,0.57582866087906,"shrub","exotic"
