"","Taxon","site","countSum"
"1996","Cupaniopsis.newmanii","16",0
"1997","Cupaniopsis.newmanii","17",0
"1998","Cupaniopsis.newmanii","18",0
"1999","Cupaniopsis.newmanii","19",0
"2000","Cupaniopsis.newmanii","20",0
"2001","Cupaniopsis.newmanii","21",0
"2002","Cupaniopsis.newmanii","22",0
"2003","Cupaniopsis.newmanii","23",0
"2004","Cupaniopsis.newmanii","24",0
"2005","Cupaniopsis.newmanii","25",0
"2006","Cupaniopsis.newmanii","26",0
"2007","Cupaniopsis.newmanii","27",0
"2008","Cupaniopsis.newmanii","28",0
"2009","Cupaniopsis.newmanii","29",0
"2010","Cupaniopsis.newmanii","30",6
"2011","Cupaniopsis.newmanii","31",0
"2012","Cupaniopsis.newmanii","32",0
"2013","Cupaniopsis.newmanii","33",0
"2014","Cupaniopsis.newmanii","34",0
"2015","Cupaniopsis.newmanii","35",0
"2016","Cupaniopsis.newmanii","36",0
"2017","Cupaniopsis.newmanii","37",0
"2018","Cupaniopsis.newmanii","38",0
"2019","Cupaniopsis.newmanii","39",0
"2020","Cupaniopsis.newmanii","40",0
"2021","Cupaniopsis.newmanii","41",0
"2022","Cupaniopsis.newmanii","42",0
"2023","Cupaniopsis.newmanii","43",0
"2024","Cupaniopsis.newmanii","44",0
"2025","Cyperus","1",0
"2026","Cyperus","2",0
"2027","Cyperus","3",0
"2028","Cyperus","4",0
"2029","Cyperus","5",0
"2030","Cyperus","6",7
"2031","Cyperus","7",0
"2032","Cyperus","8",0
"2033","Cyperus","9",0
"2034","Cyperus","10",0
"2035","Cyperus","11",0
"2036","Cyperus","12",0
"2037","Cyperus","13",0
"2038","Cyperus","14",0
"2039","Cyperus","15",0
"2040","Cyperus","16",0
"2041","Cyperus","17",76
"2042","Cyperus","18",0
"2043","Cyperus","19",0
"2044","Cyperus","20",0
"2045","Cyperus","21",0
"2046","Cyperus","22",0
"2047","Cyperus","23",0
"2048","Cyperus","24",0
"2049","Cyperus","25",1
"2050","Cyperus","26",0
"2051","Cyperus","27",3
"2052","Cyperus","28",0
"2053","Cyperus","29",0
"2054","Cyperus","30",0
"2055","Cyperus","31",0
"2056","Cyperus","32",3
"2057","Cyperus","33",0
"2058","Cyperus","34",0
"2059","Cyperus","35",0
"2060","Cyperus","36",0
"2061","Cyperus","37",0
"2062","Cyperus","38",0
"2063","Cyperus","39",0
"2064","Cyperus","40",0
"2065","Cyperus","41",2
"2066","Cyperus","42",0
"2067","Cyperus","43",0
"2068","Cyperus","44",0
"2069","Cyperus.involucratus","1",0
"2070","Cyperus.involucratus","2",0
"2071","Cyperus.involucratus","3",0
"2072","Cyperus.involucratus","4",0
"2073","Cyperus.involucratus","5",0
"2074","Cyperus.involucratus","6",0
"2075","Cyperus.involucratus","7",0
"2076","Cyperus.involucratus","8",0
"2077","Cyperus.involucratus","9",0
"2078","Cyperus.involucratus","10",0
"2079","Cyperus.involucratus","11",0
"2080","Cyperus.involucratus","12",0
"2081","Cyperus.involucratus","13",0
"2082","Cyperus.involucratus","14",0
"2083","Cyperus.involucratus","15",0
"2084","Cyperus.involucratus","16",0
"2085","Cyperus.involucratus","17",0
"2086","Cyperus.involucratus","18",0
"2087","Cyperus.involucratus","19",0
"2088","Cyperus.involucratus","20",0
"2089","Cyperus.involucratus","21",0
"2090","Cyperus.involucratus","22",0
"2091","Cyperus.involucratus","23",31
"2092","Cyperus.involucratus","24",0
"2093","Cyperus.involucratus","25",0
"2094","Cyperus.involucratus","26",0
"2095","Cyperus.involucratus","27",0
"2096","Cyperus.involucratus","28",0
"2097","Cyperus.involucratus","29",0
"2098","Cyperus.involucratus","30",0
"2099","Cyperus.involucratus","31",12
"2100","Cyperus.involucratus","32",7
"2101","Cyperus.involucratus","33",0
"2102","Cyperus.involucratus","34",0
"2103","Cyperus.involucratus","35",0
"2104","Cyperus.involucratus","36",0
"2105","Cyperus.involucratus","37",0
"2106","Cyperus.involucratus","38",0
"2107","Cyperus.involucratus","39",0
"2108","Cyperus.involucratus","40",0
"2109","Cyperus.involucratus","41",0
"2110","Cyperus.involucratus","42",0
"2111","Cyperus.involucratus","43",0
"2112","Cyperus.involucratus","44",0
"2113","Daphnandra.tenuipes","1",0
"2114","Daphnandra.tenuipes","2",0
"2115","Daphnandra.tenuipes","3",0
"2116","Daphnandra.tenuipes","4",0
"2117","Daphnandra.tenuipes","5",0
"2118","Daphnandra.tenuipes","6",0
"2119","Daphnandra.tenuipes","7",0
"2120","Daphnandra.tenuipes","8",0
"2121","Daphnandra.tenuipes","9",0
"2122","Daphnandra.tenuipes","10",0
"2123","Daphnandra.tenuipes","11",0
"2124","Daphnandra.tenuipes","12",0
"2125","Daphnandra.tenuipes","13",0
"2126","Daphnandra.tenuipes","14",0
"2127","Daphnandra.tenuipes","15",0
"2128","Daphnandra.tenuipes","16",0
"2129","Daphnandra.tenuipes","17",0
"2130","Daphnandra.tenuipes","18",0
"2131","Daphnandra.tenuipes","19",0
"2132","Daphnandra.tenuipes","20",0
"2133","Daphnandra.tenuipes","21",0
"2134","Daphnandra.tenuipes","22",0
"2135","Daphnandra.tenuipes","23",0
"2136","Daphnandra.tenuipes","24",0
"2137","Daphnandra.tenuipes","25",0
"2138","Daphnandra.tenuipes","26",0
"2139","Daphnandra.tenuipes","27",0
"2140","Daphnandra.tenuipes","28",0
"2141","Daphnandra.tenuipes","29",6
"2142","Daphnandra.tenuipes","30",3
"2143","Daphnandra.tenuipes","31",0
"2144","Daphnandra.tenuipes","32",0
"2145","Daphnandra.tenuipes","33",0
"2146","Daphnandra.tenuipes","34",0
"2147","Daphnandra.tenuipes","35",0
"2148","Daphnandra.tenuipes","36",0
"2149","Daphnandra.tenuipes","37",0
"2150","Daphnandra.tenuipes","38",0
"2151","Daphnandra.tenuipes","39",0
"2152","Daphnandra.tenuipes","40",0
"2153","Daphnandra.tenuipes","41",0
"2154","Daphnandra.tenuipes","42",0
"2155","Daphnandra.tenuipes","43",0
"2156","Daphnandra.tenuipes","44",0
"2157","Derris.involuta","1",4
"2158","Derris.involuta","2",0
"2159","Derris.involuta","3",0
"2160","Derris.involuta","4",1
"2161","Derris.involuta","5",0
"2162","Derris.involuta","6",0
"2163","Derris.involuta","7",0
"2164","Derris.involuta","8",0
"2165","Derris.involuta","9",7
"2166","Derris.involuta","10",1
"2167","Derris.involuta","11",4
"2168","Derris.involuta","12",0
"2169","Derris.involuta","13",0
"2170","Derris.involuta","14",0
"2171","Derris.involuta","15",0
"2172","Derris.involuta","16",8
"2173","Derris.involuta","17",0
"2174","Derris.involuta","18",3
"2175","Derris.involuta","19",0
"2176","Derris.involuta","20",0
"2177","Derris.involuta","21",0
"2178","Derris.involuta","22",36
"2179","Derris.involuta","23",0
"2180","Derris.involuta","24",0
"2181","Derris.involuta","25",0
"2182","Derris.involuta","26",0
"2183","Derris.involuta","27",0
"2184","Derris.involuta","28",0
"2185","Derris.involuta","29",2
"2186","Derris.involuta","30",0
"2187","Derris.involuta","31",0
"2188","Derris.involuta","32",0
"2189","Derris.involuta","33",0
"2190","Derris.involuta","34",0
"2191","Derris.involuta","35",1
"2192","Derris.involuta","36",1
"2193","Derris.involuta","37",0
"2194","Derris.involuta","38",0
"2195","Derris.involuta","39",0
"2196","Derris.involuta","40",0
"2197","Derris.involuta","41",0
"2198","Derris.involuta","42",0
"2199","Derris.involuta","43",0
"2200","Derris.involuta","44",0
"2201","Desmodium.spp","1",0
"2202","Desmodium.spp","2",0
"2203","Desmodium.spp","3",0
"2204","Desmodium.spp","4",0
"2205","Desmodium.spp","5",0
"2206","Desmodium.spp","6",14
"2207","Desmodium.spp","7",0
"2208","Desmodium.spp","8",0
"2209","Desmodium.spp","9",30
"2210","Desmodium.spp","10",4
"2211","Desmodium.spp","11",2
"2212","Desmodium.spp","12",0
"2213","Desmodium.spp","13",1
"2214","Desmodium.spp","14",5
"2215","Desmodium.spp","15",0
"2216","Desmodium.spp","16",0
"2217","Desmodium.spp","17",0
"2218","Desmodium.spp","18",0
"2219","Desmodium.spp","19",0
"2220","Desmodium.spp","20",1
"2221","Desmodium.spp","21",0
"2222","Desmodium.spp","22",0
"2223","Desmodium.spp","23",0
"2224","Desmodium.spp","24",7
"2225","Desmodium.spp","25",0
"2226","Desmodium.spp","26",0
"2227","Desmodium.spp","27",0
"2228","Desmodium.spp","28",0
"2229","Desmodium.spp","29",0
"2230","Desmodium.spp","30",0
"2231","Desmodium.spp","31",0
"2232","Desmodium.spp","32",0
"2233","Desmodium.spp","33",0
"2234","Desmodium.spp","34",0
"2235","Desmodium.spp","35",0
"2236","Desmodium.spp","36",0
"2237","Desmodium.spp","37",0
"2238","Desmodium.spp","38",0
"2239","Desmodium.spp","39",0
"2240","Desmodium.spp","40",0
"2241","Desmodium.spp","41",0
"2242","Desmodium.spp","42",0
"2243","Desmodium.spp","43",0
"2244","Desmodium.spp","44",0
"2245","Diospyros.fasciculosa","1",0
"2246","Diospyros.fasciculosa","2",0
"2247","Diospyros.fasciculosa","3",0
"2248","Diospyros.fasciculosa","4",0
"2249","Diospyros.fasciculosa","5",0
"2250","Diospyros.fasciculosa","6",0
"2251","Diospyros.fasciculosa","7",0
"2252","Diospyros.fasciculosa","8",0
"2253","Diospyros.fasciculosa","9",0
"2254","Diospyros.fasciculosa","10",0
"2255","Diospyros.fasciculosa","11",0
"2256","Diospyros.fasciculosa","12",0
"2257","Diospyros.fasciculosa","13",0
"2258","Diospyros.fasciculosa","14",0
"2259","Diospyros.fasciculosa","15",0
"2260","Diospyros.fasciculosa","16",0
"2261","Diospyros.fasciculosa","17",0
"2262","Diospyros.fasciculosa","18",0
"2263","Diospyros.fasciculosa","19",0
"2264","Diospyros.fasciculosa","20",0
"2265","Diospyros.fasciculosa","21",0
"2266","Diospyros.fasciculosa","22",10
"2267","Diospyros.fasciculosa","23",4
"2268","Diospyros.fasciculosa","24",0
"2269","Diospyros.fasciculosa","25",0
"2270","Diospyros.fasciculosa","26",0
"2271","Diospyros.fasciculosa","27",0
"2272","Diospyros.fasciculosa","28",0
"2273","Diospyros.fasciculosa","29",0
"2274","Diospyros.fasciculosa","30",0
"2275","Diospyros.fasciculosa","31",0
"2276","Diospyros.fasciculosa","32",0
"2277","Diospyros.fasciculosa","33",0
"2278","Diospyros.fasciculosa","34",0
"2279","Diospyros.fasciculosa","35",0
"2280","Diospyros.fasciculosa","36",0
"2281","Diospyros.fasciculosa","37",0
"2282","Diospyros.fasciculosa","38",0
"2283","Diospyros.fasciculosa","39",0
"2284","Diospyros.fasciculosa","40",0
"2285","Diospyros.fasciculosa","41",0
"2286","Diospyros.fasciculosa","42",0
"2287","Diospyros.fasciculosa","43",0
"2288","Diospyros.fasciculosa","44",0
"2289","Diospyros.geminata","1",0
"2290","Diospyros.geminata","2",0
"2291","Diospyros.geminata","3",0
"2292","Diospyros.geminata","4",0
"2293","Diospyros.geminata","5",0
"2294","Diospyros.geminata","6",0
"2295","Diospyros.geminata","7",0
"2296","Diospyros.geminata","8",0
"2297","Diospyros.geminata","9",0
"2298","Diospyros.geminata","10",0
"2299","Diospyros.geminata","11",9
"2300","Diospyros.geminata","12",0
"2301","Diospyros.geminata","13",0
"2302","Diospyros.geminata","14",0
"2303","Diospyros.geminata","15",0
"2304","Diospyros.geminata","16",0
"2305","Diospyros.geminata","17",1
"2306","Diospyros.geminata","18",0
"2307","Diospyros.geminata","19",0
"2308","Diospyros.geminata","20",0
"2309","Diospyros.geminata","21",0
"2310","Diospyros.geminata","22",2
"2311","Diospyros.geminata","23",0
"2312","Diospyros.geminata","24",0
"2313","Diospyros.geminata","25",0
"2314","Diospyros.geminata","26",0
"2315","Diospyros.geminata","27",0
"2316","Diospyros.geminata","28",0
"2317","Diospyros.geminata","29",0
"2318","Diospyros.geminata","30",0
"2319","Diospyros.geminata","31",0
"2320","Diospyros.geminata","32",0
"2321","Diospyros.geminata","33",0
"2322","Diospyros.geminata","34",0
"2323","Diospyros.geminata","35",0
"2324","Diospyros.geminata","36",0
"2325","Diospyros.geminata","37",0
"2326","Diospyros.geminata","38",0
"2327","Diospyros.geminata","39",0
"2328","Diospyros.geminata","40",0
"2329","Diospyros.geminata","41",0
"2330","Diospyros.geminata","42",0
"2331","Diospyros.geminata","43",0
"2332","Diospyros.geminata","44",0
"2333","Diospyros.pentamera","1",0
"2334","Diospyros.pentamera","2",0
"2335","Diospyros.pentamera","3",0
"2336","Diospyros.pentamera","4",0
"2337","Diospyros.pentamera","5",0
"2338","Diospyros.pentamera","6",0
"2339","Diospyros.pentamera","7",0
"2340","Diospyros.pentamera","8",0
"2341","Diospyros.pentamera","9",0
"2342","Diospyros.pentamera","10",0
"2343","Diospyros.pentamera","11",0
"2344","Diospyros.pentamera","12",1
"2345","Diospyros.pentamera","13",0
"2346","Diospyros.pentamera","14",0
"2347","Diospyros.pentamera","15",0
"2348","Diospyros.pentamera","16",0
"2349","Diospyros.pentamera","17",0
"2350","Diospyros.pentamera","18",0
"2351","Diospyros.pentamera","19",1
"2352","Diospyros.pentamera","20",0
"2353","Diospyros.pentamera","21",0
"2354","Diospyros.pentamera","22",1
"2355","Diospyros.pentamera","23",0
"2356","Diospyros.pentamera","24",0
"2357","Diospyros.pentamera","25",0
"2358","Diospyros.pentamera","26",0
"2359","Diospyros.pentamera","27",0
"2360","Diospyros.pentamera","28",0
"2361","Diospyros.pentamera","29",0
"2362","Diospyros.pentamera","30",6
"2363","Diospyros.pentamera","31",0
"2364","Diospyros.pentamera","32",0
"2365","Diospyros.pentamera","33",0
"2366","Diospyros.pentamera","34",0
"2367","Diospyros.pentamera","35",3
"2368","Diospyros.pentamera","36",0
"2369","Diospyros.pentamera","37",0
"2370","Diospyros.pentamera","38",0
"2371","Diospyros.pentamera","39",0
"2372","Diospyros.pentamera","40",0
"2373","Diospyros.pentamera","41",0
"2374","Diospyros.pentamera","42",0
"2375","Diospyros.pentamera","43",0
"2376","Diospyros.pentamera","44",0
"2377","Drypetes.deplanchei","1",0
"2378","Drypetes.deplanchei","2",0
"2379","Drypetes.deplanchei","3",0
"2380","Drypetes.deplanchei","4",0
"2381","Drypetes.deplanchei","5",0
"2382","Drypetes.deplanchei","6",0
"2383","Drypetes.deplanchei","7",0
"2384","Drypetes.deplanchei","8",0
"2385","Drypetes.deplanchei","9",0
"2386","Drypetes.deplanchei","10",0
"2387","Drypetes.deplanchei","11",0
"2388","Drypetes.deplanchei","12",0
"2389","Drypetes.deplanchei","13",0
"2390","Drypetes.deplanchei","14",0
"2391","Drypetes.deplanchei","15",0
"2392","Drypetes.deplanchei","16",0
"2393","Drypetes.deplanchei","17",6
"2394","Drypetes.deplanchei","18",0
"2395","Drypetes.deplanchei","19",0
"2396","Drypetes.deplanchei","20",0
"2397","Drypetes.deplanchei","21",0
"2398","Drypetes.deplanchei","22",0
"2399","Drypetes.deplanchei","23",3
"2400","Drypetes.deplanchei","24",0
"2401","Drypetes.deplanchei","25",0
"2402","Drypetes.deplanchei","26",1
"2403","Drypetes.deplanchei","27",0
"2404","Drypetes.deplanchei","28",0
"2405","Drypetes.deplanchei","29",1
"2406","Drypetes.deplanchei","30",0
"2407","Drypetes.deplanchei","31",0
"2408","Drypetes.deplanchei","32",0
"2409","Drypetes.deplanchei","33",1
"2410","Drypetes.deplanchei","34",0
"2411","Drypetes.deplanchei","35",0
"2412","Drypetes.deplanchei","36",0
"2413","Drypetes.deplanchei","37",0
"2414","Drypetes.deplanchei","38",0
"2415","Drypetes.deplanchei","39",0
"2416","Drypetes.deplanchei","40",0
"2417","Drypetes.deplanchei","41",0
"2418","Drypetes.deplanchei","42",0
"2419","Drypetes.deplanchei","43",0
"2420","Drypetes.deplanchei","44",0
"2421","Elaeocarpus.grandis","1",0
"2422","Elaeocarpus.grandis","2",0
"2423","Elaeocarpus.grandis","3",0
"2424","Elaeocarpus.grandis","4",0
"2425","Elaeocarpus.grandis","5",0
"2426","Elaeocarpus.grandis","6",0
"2427","Elaeocarpus.grandis","7",0
"2428","Elaeocarpus.grandis","8",0
"2429","Elaeocarpus.grandis","9",0
"2430","Elaeocarpus.grandis","10",0
"2431","Elaeocarpus.grandis","11",0
"2432","Elaeocarpus.grandis","12",0
"2433","Elaeocarpus.grandis","13",0
"2434","Elaeocarpus.grandis","14",0
"2435","Elaeocarpus.grandis","15",0
"2436","Elaeocarpus.grandis","16",0
"2437","Elaeocarpus.grandis","17",0
"2438","Elaeocarpus.grandis","18",0
"2439","Elaeocarpus.grandis","19",0
"2440","Elaeocarpus.grandis","20",0
"2441","Elaeocarpus.grandis","21",0
"2442","Elaeocarpus.grandis","22",0
"2443","Elaeocarpus.grandis","23",0
"2444","Elaeocarpus.grandis","24",0
"2445","Elaeocarpus.grandis","25",0
"2446","Elaeocarpus.grandis","26",0
"2447","Elaeocarpus.grandis","27",0
"2448","Elaeocarpus.grandis","28",0
"2449","Elaeocarpus.grandis","29",2
"2450","Elaeocarpus.grandis","30",0
"2451","Elaeocarpus.grandis","31",0
"2452","Elaeocarpus.grandis","32",0
"2453","Elaeocarpus.grandis","33",0
"2454","Elaeocarpus.grandis","34",0
"2455","Elaeocarpus.grandis","35",12
"2456","Elaeocarpus.grandis","36",0
"2457","Elaeocarpus.grandis","37",0
"2458","Elaeocarpus.grandis","38",0
"2459","Elaeocarpus.grandis","39",0
"2460","Elaeocarpus.grandis","40",0
"2461","Elaeocarpus.grandis","41",0
"2462","Elaeocarpus.grandis","42",0
"2463","Elaeocarpus.grandis","43",0
"2464","Elaeocarpus.grandis","44",0
"2465","Elaeocarpus.obovatus","1",0
"2466","Elaeocarpus.obovatus","2",0
"2467","Elaeocarpus.obovatus","3",0
"2468","Elaeocarpus.obovatus","4",0
"2469","Elaeocarpus.obovatus","5",0
"2470","Elaeocarpus.obovatus","6",0
"2471","Elaeocarpus.obovatus","7",0
"2472","Elaeocarpus.obovatus","8",0
"2473","Elaeocarpus.obovatus","9",4
"2474","Elaeocarpus.obovatus","10",0
"2475","Elaeocarpus.obovatus","11",0
"2476","Elaeocarpus.obovatus","12",3
"2477","Elaeocarpus.obovatus","13",0
"2478","Elaeocarpus.obovatus","14",0
"2479","Elaeocarpus.obovatus","15",1
"2480","Elaeocarpus.obovatus","16",1
"2481","Elaeocarpus.obovatus","17",6
"2482","Elaeocarpus.obovatus","18",8
"2483","Elaeocarpus.obovatus","19",14
"2484","Elaeocarpus.obovatus","20",0
"2485","Elaeocarpus.obovatus","21",0
"2486","Elaeocarpus.obovatus","22",3
"2487","Elaeocarpus.obovatus","23",1
"2488","Elaeocarpus.obovatus","24",0
"2489","Elaeocarpus.obovatus","25",2
"2490","Elaeocarpus.obovatus","26",1
"2491","Elaeocarpus.obovatus","27",0
"2492","Elaeocarpus.obovatus","28",0
"2493","Elaeocarpus.obovatus","29",1
"2494","Elaeocarpus.obovatus","30",0
"2495","Elaeocarpus.obovatus","31",0
"2496","Elaeocarpus.obovatus","32",0
"2497","Elaeocarpus.obovatus","33",0
"2498","Elaeocarpus.obovatus","34",0
"2499","Elaeocarpus.obovatus","35",0
"2500","Elaeocarpus.obovatus","36",3
"2501","Elaeocarpus.obovatus","37",0
"2502","Elaeocarpus.obovatus","38",0
"2503","Elaeocarpus.obovatus","39",0
"2504","Elaeocarpus.obovatus","40",0
"2505","Elaeocarpus.obovatus","41",0
"2506","Elaeocarpus.obovatus","42",0
"2507","Elaeocarpus.obovatus","43",0
"2508","Elaeocarpus.obovatus","44",0
"2509","Elattostachys.nervosa","1",0
"2510","Elattostachys.nervosa","2",0
"2511","Elattostachys.nervosa","3",0
"2512","Elattostachys.nervosa","4",2
"2513","Elattostachys.nervosa","5",0
"2514","Elattostachys.nervosa","6",0
"2515","Elattostachys.nervosa","7",0
"2516","Elattostachys.nervosa","8",0
"2517","Elattostachys.nervosa","9",1
"2518","Elattostachys.nervosa","10",2
"2519","Elattostachys.nervosa","11",1
"2520","Elattostachys.nervosa","12",0
"2521","Elattostachys.nervosa","13",0
"2522","Elattostachys.nervosa","14",1
"2523","Elattostachys.nervosa","15",0
"2524","Elattostachys.nervosa","16",0
"2525","Elattostachys.nervosa","17",0
"2526","Elattostachys.nervosa","18",0
"2527","Elattostachys.nervosa","19",0
"2528","Elattostachys.nervosa","20",0
"2529","Elattostachys.nervosa","21",0
"2530","Elattostachys.nervosa","22",6
"2531","Elattostachys.nervosa","23",0
"2532","Elattostachys.nervosa","24",0
"2533","Elattostachys.nervosa","25",2
"2534","Elattostachys.nervosa","26",36
"2535","Elattostachys.nervosa","27",0
"2536","Elattostachys.nervosa","28",0
"2537","Elattostachys.nervosa","29",0
"2538","Elattostachys.nervosa","30",0
"2539","Elattostachys.nervosa","31",0
"2540","Elattostachys.nervosa","32",0
"2541","Elattostachys.nervosa","33",0
"2542","Elattostachys.nervosa","34",0
"2543","Elattostachys.nervosa","35",0
"2544","Elattostachys.nervosa","36",0
"2545","Elattostachys.nervosa","37",0
"2546","Elattostachys.nervosa","38",0
"2547","Elattostachys.nervosa","39",0
"2548","Elattostachys.nervosa","40",0
"2549","Elattostachys.nervosa","41",0
"2550","Elattostachys.nervosa","42",0
"2551","Elattostachys.nervosa","43",0
"2552","Elattostachys.nervosa","44",0
"2553","Elattostachys.xylocarpa","1",0
"2554","Elattostachys.xylocarpa","2",0
"2555","Elattostachys.xylocarpa","3",0
"2556","Elattostachys.xylocarpa","4",0
"2557","Elattostachys.xylocarpa","5",0
"2558","Elattostachys.xylocarpa","6",0
"2559","Elattostachys.xylocarpa","7",0
