Date,FilledLI145012A
6/02/1968 12:00:00 AM,48.083
7/02/1968 12:00:00 AM,47.253
8/02/1968 12:00:00 AM,43.219
9/02/1968 12:00:00 AM,37.856
10/02/1968 12:00:00 AM,35.655
11/02/1968 12:00:00 AM,35.902
12/02/1968 12:00:00 AM,40.459
13/02/1968 12:00:00 AM,51.386
14/02/1968 12:00:00 AM,55.776
15/02/1968 12:00:00 AM,50.978
16/02/1968 12:00:00 AM,50.077
17/02/1968 12:00:00 AM,49.792
18/02/1968 12:00:00 AM,47.538
19/02/1968 12:00:00 AM,43.466
20/02/1968 12:00:00 AM,39.105
21/02/1968 12:00:00 AM,33.835
22/02/1968 12:00:00 AM,30.256
23/02/1968 12:00:00 AM,28.347
24/02/1968 12:00:00 AM,26.528
25/02/1968 12:00:00 AM,23.827
26/02/1968 12:00:00 AM,22.167
27/02/1968 12:00:00 AM,21.286
28/02/1968 12:00:00 AM,23.265
29/02/1968 12:00:00 AM,26.368
1/03/1968 12:00:00 AM,42.836
2/03/1968 12:00:00 AM,41.911
3/03/1968 12:00:00 AM,19.889
4/03/1968 12:00:00 AM,15.827
5/03/1968 12:00:00 AM,13.358
6/03/1968 12:00:00 AM,12.625
7/03/1968 12:00:00 AM,15.335
8/03/1968 12:00:00 AM,20.227
9/03/1968 12:00:00 AM,25.734
10/03/1968 12:00:00 AM,18.292
11/03/1968 12:00:00 AM,14.37
12/03/1968 12:00:00 AM,13.211
13/03/1968 12:00:00 AM,12.852
14/03/1968 12:00:00 AM,11.45
15/03/1968 12:00:00 AM,12.78
16/03/1968 12:00:00 AM,22.341
17/03/1968 12:00:00 AM,23.588
18/03/1968 12:00:00 AM,16.025
19/03/1968 12:00:00 AM,20.001
20/03/1968 12:00:00 AM,32.687
21/03/1968 12:00:00 AM,34.082
22/03/1968 12:00:00 AM,31.874
23/03/1968 12:00:00 AM,40.089
24/03/1968 12:00:00 AM,38.114
25/03/1968 12:00:00 AM,32.67
26/03/1968 12:00:00 AM,25.779
27/03/1968 12:00:00 AM,22.229
28/03/1968 12:00:00 AM,18.866
29/03/1968 12:00:00 AM,17.224
30/03/1968 12:00:00 AM,15.279
31/03/1968 12:00:00 AM,14.217
1/04/1968 12:00:00 AM,13.962
2/04/1968 12:00:00 AM,13.211
3/04/1968 12:00:00 AM,13.085
4/04/1968 12:00:00 AM,13.085
5/04/1968 12:00:00 AM,12.966
6/04/1968 12:00:00 AM,12.136
7/04/1968 12:00:00 AM,11.33
8/04/1968 12:00:00 AM,11.216
9/04/1968 12:00:00 AM,11.107
10/04/1968 12:00:00 AM,10.453
11/04/1968 12:00:00 AM,10.344
12/04/1968 12:00:00 AM,10.24
13/04/1968 12:00:00 AM,9.52
14/04/1968 12:00:00 AM,8.824
15/04/1968 12:00:00 AM,8.726
16/04/1968 12:00:00 AM,8.726
17/04/1968 12:00:00 AM,8.726
18/04/1968 12:00:00 AM,8.726
19/04/1968 12:00:00 AM,8.632
20/04/1968 12:00:00 AM,8.07
21/04/1968 12:00:00 AM,7.976
22/04/1968 12:00:00 AM,7.887
23/04/1968 12:00:00 AM,7.355
24/04/1968 12:00:00 AM,7.449
25/04/1968 12:00:00 AM,8.642
26/04/1968 12:00:00 AM,9.318
27/04/1968 12:00:00 AM,8.824
28/04/1968 12:00:00 AM,8.928
29/04/1968 12:00:00 AM,10.365
30/04/1968 12:00:00 AM,12.027
1/05/1968 12:00:00 AM,12.966
2/05/1968 12:00:00 AM,13.085
3/05/1968 12:00:00 AM,13.085
4/05/1968 12:00:00 AM,13.211
5/05/1968 12:00:00 AM,13.836
6/05/1968 12:00:00 AM,13.091
7/05/1968 12:00:00 AM,12.25
8/05/1968 12:00:00 AM,12.25
9/05/1968 12:00:00 AM,12.966
10/05/1968 12:00:00 AM,12.966
11/05/1968 12:00:00 AM,12.25
12/05/1968 12:00:00 AM,15.402
13/05/1968 12:00:00 AM,38.306
14/05/1968 12:00:00 AM,57.958
15/05/1968 12:00:00 AM,40.305
16/05/1968 12:00:00 AM,28.511
17/05/1968 12:00:00 AM,21.762
18/05/1968 12:00:00 AM,19.619
19/05/1968 12:00:00 AM,17.655
20/05/1968 12:00:00 AM,17.076
21/05/1968 12:00:00 AM,15.41
22/05/1968 12:00:00 AM,15.132
23/05/1968 12:00:00 AM,15.132
24/05/1968 12:00:00 AM,15.001
25/05/1968 12:00:00 AM,14.092
26/05/1968 12:00:00 AM,13.091
27/05/1968 12:00:00 AM,12.25
28/05/1968 12:00:00 AM,12.017
29/05/1968 12:00:00 AM,11.33
30/05/1968 12:00:00 AM,11.216
31/05/1968 12:00:00 AM,10.639
1/06/1968 12:00:00 AM,7.643
2/06/1968 12:00:00 AM,9.876
3/06/1968 12:00:00 AM,10.344
4/06/1968 12:00:00 AM,10.344
5/06/1968 12:00:00 AM,10.344
6/06/1968 12:00:00 AM,10.344
7/06/1968 12:00:00 AM,10.344
8/06/1968 12:00:00 AM,10.344
9/06/1968 12:00:00 AM,10.24
10/06/1968 12:00:00 AM,9.619
11/06/1968 12:00:00 AM,9.516
12/06/1968 12:00:00 AM,9.516
13/06/1968 12:00:00 AM,9.516
14/06/1968 12:00:00 AM,9.516
15/06/1968 12:00:00 AM,9.516
16/06/1968 12:00:00 AM,9.516
17/06/1968 12:00:00 AM,9.516
18/06/1968 12:00:00 AM,9.516
19/06/1968 12:00:00 AM,9.417
20/06/1968 12:00:00 AM,8.923
21/06/1968 12:00:00 AM,9.417
22/06/1968 12:00:00 AM,9.516
23/06/1968 12:00:00 AM,9.417
24/06/1968 12:00:00 AM,8.824
25/06/1968 12:00:00 AM,8.726
26/06/1968 12:00:00 AM,8.632
27/06/1968 12:00:00 AM,8.07
28/06/1968 12:00:00 AM,8.07
29/06/1968 12:00:00 AM,8.632
30/06/1968 12:00:00 AM,8.726
1/07/1968 12:00:00 AM,8.632
2/07/1968 12:00:00 AM,8.07
3/07/1968 12:00:00 AM,8.272
4/07/1968 12:00:00 AM,10.157
5/07/1968 12:00:00 AM,10.998
6/07/1968 12:00:00 AM,10.453
7/07/1968 12:00:00 AM,10.344
8/07/1968 12:00:00 AM,10.344
9/07/1968 12:00:00 AM,10.344
10/07/1968 12:00:00 AM,10.24
11/07/1968 12:00:00 AM,9.619
12/07/1968 12:00:00 AM,9.516
13/07/1968 12:00:00 AM,8.997
14/07/1968 12:00:00 AM,5.888
15/07/1968 12:00:00 AM,5.888
16/07/1968 12:00:00 AM,8.997
17/07/1968 12:00:00 AM,9.516
18/07/1968 12:00:00 AM,9.516
19/07/1968 12:00:00 AM,10.495
20/07/1968 12:00:00 AM,18.993
21/07/1968 12:00:00 AM,35.454
22/07/1968 12:00:00 AM,36.266
23/07/1968 12:00:00 AM,32.814
24/07/1968 12:00:00 AM,27.847
25/07/1968 12:00:00 AM,21.461
26/07/1968 12:00:00 AM,17.161
27/07/1968 12:00:00 AM,12.457
28/07/1968 12:00:00 AM,9.843
29/07/1968 12:00:00 AM,9.323
30/07/1968 12:00:00 AM,7.843
31/07/1968 12:00:00 AM,5.695
1/08/1968 12:00:00 AM,5.37
2/08/1968 12:00:00 AM,5.37
3/08/1968 12:00:00 AM,5.37
4/08/1968 12:00:00 AM,5.065
5/08/1968 12:00:00 AM,3.238
6/08/1968 12:00:00 AM,2.933
7/08/1968 12:00:00 AM,2.933
8/08/1968 12:00:00 AM,2.933
9/08/1968 12:00:00 AM,2.933
10/08/1968 12:00:00 AM,2.933
11/08/1968 12:00:00 AM,2.933
12/08/1968 12:00:00 AM,10.318
13/08/1968 12:00:00 AM,97.001
14/08/1968 12:00:00 AM,396.356
15/08/1968 12:00:00 AM,603.936
16/08/1968 12:00:00 AM,257.059
17/08/1968 12:00:00 AM,84.141
18/08/1968 12:00:00 AM,40.863
19/08/1968 12:00:00 AM,28.365
20/08/1968 12:00:00 AM,21.832
21/08/1968 12:00:00 AM,16.841
22/08/1968 12:00:00 AM,13.973
23/08/1968 12:00:00 AM,12.322
24/08/1968 12:00:00 AM,11.286
25/08/1968 12:00:00 AM,9.454
26/08/1968 12:00:00 AM,8.25
27/08/1968 12:00:00 AM,8.02
28/08/1968 12:00:00 AM,7.384
29/08/1968 12:00:00 AM,6.12
30/08/1968 12:00:00 AM,5.922
31/08/1968 12:00:00 AM,5.922
1/09/1968 12:00:00 AM,5.806
2/09/1968 12:00:00 AM,5.111
3/09/1968 12:00:00 AM,4.995
4/09/1968 12:00:00 AM,4.995
5/09/1968 12:00:00 AM,4.995
6/09/1968 12:00:00 AM,4.892
7/09/1968 12:00:00 AM,4.27
8/09/1968 12:00:00 AM,4.166
9/09/1968 12:00:00 AM,4.166
10/09/1968 12:00:00 AM,4.166
11/09/1968 12:00:00 AM,4.166
12/09/1968 12:00:00 AM,4.166
13/09/1968 12:00:00 AM,4.166
14/09/1968 12:00:00 AM,4.166
15/09/1968 12:00:00 AM,4.166
16/09/1968 12:00:00 AM,4.166
17/09/1968 12:00:00 AM,4.166
18/09/1968 12:00:00 AM,4.166
19/09/1968 12:00:00 AM,4.166
20/09/1968 12:00:00 AM,4.166
21/09/1968 12:00:00 AM,4.166
22/09/1968 12:00:00 AM,4.166
23/09/1968 12:00:00 AM,4.166
24/09/1968 12:00:00 AM,4.166
25/09/1968 12:00:00 AM,4.166
26/09/1968 12:00:00 AM,4.166
27/09/1968 12:00:00 AM,4.075
28/09/1968 12:00:00 AM,3.525
29/09/1968 12:00:00 AM,3.433
30/09/1968 12:00:00 AM,3.433
1/10/1968 12:00:00 AM,3.433
2/10/1968 12:00:00 AM,3.433
3/10/1968 12:00:00 AM,3.433
4/10/1968 12:00:00 AM,3.433
5/10/1968 12:00:00 AM,3.433
6/10/1968 12:00:00 AM,3.433
7/10/1968 12:00:00 AM,3.433
8/10/1968 12:00:00 AM,3.525
9/10/1968 12:00:00 AM,3.983
10/10/1968 12:00:00 AM,3.525
11/10/1968 12:00:00 AM,3.433
12/10/1968 12:00:00 AM,3.433
13/10/1968 12:00:00 AM,3.433
14/10/1968 12:00:00 AM,3.433
15/10/1968 12:00:00 AM,3.433
16/10/1968 12:00:00 AM,3.433
17/10/1968 12:00:00 AM,3.433
18/10/1968 12:00:00 AM,3.391
19/10/1968 12:00:00 AM,3.102
20/10/1968 12:00:00 AM,2.865
21/10/1968 12:00:00 AM,3.021
22/10/1968 12:00:00 AM,2.826
23/10/1968 12:00:00 AM,2.787
24/10/1968 12:00:00 AM,2.826
25/10/1968 12:00:00 AM,3.021
26/10/1968 12:00:00 AM,2.756
27/10/1968 12:00:00 AM,2.33
28/10/1968 12:00:00 AM,2.429
29/10/1968 12:00:00 AM,2.26
30/10/1968 12:00:00 AM,2.296
31/10/1968 12:00:00 AM,2.647
1/11/1968 12:00:00 AM,2.296
2/11/1968 12:00:00 AM,2.226
3/11/1968 12:00:00 AM,2.226
4/11/1968 12:00:00 AM,2.226
5/11/1968 12:00:00 AM,2.104
6/11/1968 12:00:00 AM,1.059
7/11/1968 12:00:00 AM,0.688
8/11/1968 12:00:00 AM,0.266
9/11/1968 12:00:00 AM,2.052
10/11/1968 12:00:00 AM,2.261
11/11/1968 12:00:00 AM,2.26
12/11/1968 12:00:00 AM,2.429
13/11/1968 12:00:00 AM,2.138
14/11/1968 12:00:00 AM,1.214
15/11/1968 12:00:00 AM,0.156
16/11/1968 12:00:00 AM,0
17/11/1968 12:00:00 AM,0
18/11/1968 12:00:00 AM,0
19/11/1968 12:00:00 AM,0
20/11/1968 12:00:00 AM,0
21/11/1968 12:00:00 AM,0
22/11/1968 12:00:00 AM,0
23/11/1968 12:00:00 AM,0
24/11/1968 12:00:00 AM,0
25/11/1968 12:00:00 AM,0
26/11/1968 12:00:00 AM,0
27/11/1968 12:00:00 AM,0
28/11/1968 12:00:00 AM,0
29/11/1968 12:00:00 AM,0
30/11/1968 12:00:00 AM,0
1/12/1968 12:00:00 AM,17.708
2/12/1968 12:00:00 AM,40
3/12/1968 12:00:00 AM,20.42
4/12/1968 12:00:00 AM,43.336
5/12/1968 12:00:00 AM,228.324
6/12/1968 12:00:00 AM,88.753
7/12/1968 12:00:00 AM,34.484
8/12/1968 12:00:00 AM,27.782
9/12/1968 12:00:00 AM,16.954
10/12/1968 12:00:00 AM,12.879
11/12/1968 12:00:00 AM,11.232
12/12/1968 12:00:00 AM,9.76
13/12/1968 12:00:00 AM,8.195
14/12/1968 12:00:00 AM,7.25
15/12/1968 12:00:00 AM,6.481
16/12/1968 12:00:00 AM,6.379
17/12/1968 12:00:00 AM,6.068
18/12/1968 12:00:00 AM,5.705
19/12/1968 12:00:00 AM,5.774
20/12/1968 12:00:00 AM,6.309
21/12/1968 12:00:00 AM,6.137
22/12/1968 12:00:00 AM,5.7
23/12/1968 12:00:00 AM,5.261
24/12/1968 12:00:00 AM,5.075
25/12/1968 12:00:00 AM,5.243
26/12/1968 12:00:00 AM,5.424
27/12/1968 12:00:00 AM,4.718
28/12/1968 12:00:00 AM,4.49
29/12/1968 12:00:00 AM,4.6
30/12/1968 12:00:00 AM,4.857
31/12/1968 12:00:00 AM,4.492
1/01/1969 12:00:00 AM,4.824
2/01/1969 12:00:00 AM,6.255
3/01/1969 12:00:00 AM,5.705
4/01/1969 12:00:00 AM,5.705
5/01/1969 12:00:00 AM,5.812
6/01/1969 12:00:00 AM,5.962
7/01/1969 12:00:00 AM,5.089
8/01/1969 12:00:00 AM,5.075
9/01/1969 12:00:00 AM,5.017
10/01/1969 12:00:00 AM,4.437
11/01/1969 12:00:00 AM,3.426
12/01/1969 12:00:00 AM,2.566
13/01/1969 12:00:00 AM,1.834
14/01/1969 12:00:00 AM,0.487
15/01/1969 12:00:00 AM,0
16/01/1969 12:00:00 AM,0
17/01/1969 12:00:00 AM,0
18/01/1969 12:00:00 AM,0
19/01/1969 12:00:00 AM,0
20/01/1969 12:00:00 AM,0
21/01/1969 12:00:00 AM,0
22/01/1969 12:00:00 AM,0
23/01/1969 12:00:00 AM,0
24/01/1969 12:00:00 AM,0
25/01/1969 12:00:00 AM,0
26/01/1969 12:00:00 AM,0
27/01/1969 12:00:00 AM,0
28/01/1969 12:00:00 AM,0
29/01/1969 12:00:00 AM,0
30/01/1969 12:00:00 AM,0
31/01/1969 12:00:00 AM,0
1/02/1969 12:00:00 AM,0
2/02/1969 12:00:00 AM,0
3/02/1969 12:00:00 AM,0
4/02/1969 12:00:00 AM,0
5/02/1969 12:00:00 AM,0
6/02/1969 12:00:00 AM,0
7/02/1969 12:00:00 AM,0
8/02/1969 12:00:00 AM,0
9/02/1969 12:00:00 AM,0
10/02/1969 12:00:00 AM,0
11/02/1969 12:00:00 AM,0
12/02/1969 12:00:00 AM,0
13/02/1969 12:00:00 AM,0
14/02/1969 12:00:00 AM,0
15/02/1969 12:00:00 AM,0
16/02/1969 12:00:00 AM,0
17/02/1969 12:00:00 AM,0
18/02/1969 12:00:00 AM,0
19/02/1969 12:00:00 AM,0
20/02/1969 12:00:00 AM,0
21/02/1969 12:00:00 AM,0
22/02/1969 12:00:00 AM,0
23/02/1969 12:00:00 AM,0
24/02/1969 12:00:00 AM,0
25/02/1969 12:00:00 AM,0
26/02/1969 12:00:00 AM,0
27/02/1969 12:00:00 AM,0
28/02/1969 12:00:00 AM,0
1/03/1969 12:00:00 AM,0
2/03/1969 12:00:00 AM,0
3/03/1969 12:00:00 AM,0
4/03/1969 12:00:00 AM,0
5/03/1969 12:00:00 AM,0
6/03/1969 12:00:00 AM,0
7/03/1969 12:00:00 AM,0
8/03/1969 12:00:00 AM,0
9/03/1969 12:00:00 AM,0
10/03/1969 12:00:00 AM,0
11/03/1969 12:00:00 AM,0
12/03/1969 12:00:00 AM,0
13/03/1969 12:00:00 AM,0
14/03/1969 12:00:00 AM,0
15/03/1969 12:00:00 AM,0
16/03/1969 12:00:00 AM,0
17/03/1969 12:00:00 AM,0
18/03/1969 12:00:00 AM,0
19/03/1969 12:00:00 AM,0
20/03/1969 12:00:00 AM,0
21/03/1969 12:00:00 AM,0
22/03/1969 12:00:00 AM,0
23/03/1969 12:00:00 AM,0
24/03/1969 12:00:00 AM,0
25/03/1969 12:00:00 AM,0
26/03/1969 12:00:00 AM,0
27/03/1969 12:00:00 AM,0
28/03/1969 12:00:00 AM,0
29/03/1969 12:00:00 AM,0
30/03/1969 12:00:00 AM,0
31/03/1969 12:00:00 AM,0
1/04/1969 12:00:00 AM,0
2/04/1969 12:00:00 AM,0
3/04/1969 12:00:00 AM,0
4/04/1969 12:00:00 AM,0
5/04/1969 12:00:00 AM,0
6/04/1969 12:00:00 AM,0
7/04/1969 12:00:00 AM,0
8/04/1969 12:00:00 AM,0
9/04/1969 12:00:00 AM,0
10/04/1969 12:00:00 AM,0
11/04/1969 12:00:00 AM,0
12/04/1969 12:00:00 AM,0
13/04/1969 12:00:00 AM,0
14/04/1969 12:00:00 AM,0
15/04/1969 12:00:00 AM,0
16/04/1969 12:00:00 AM,0
17/04/1969 12:00:00 AM,0
18/04/1969 12:00:00 AM,0
19/04/1969 12:00:00 AM,0
20/04/1969 12:00:00 AM,0
21/04/1969 12:00:00 AM,0
22/04/1969 12:00:00 AM,0
23/04/1969 12:00:00 AM,0
24/04/1969 12:00:00 AM,0
25/04/1969 12:00:00 AM,0
26/04/1969 12:00:00 AM,0
27/04/1969 12:00:00 AM,0
28/04/1969 12:00:00 AM,0
29/04/1969 12:00:00 AM,0
30/04/1969 12:00:00 AM,0
1/05/1969 12:00:00 AM,0
2/05/1969 12:00:00 AM,0
3/05/1969 12:00:00 AM,0
4/05/1969 12:00:00 AM,0
5/05/1969 12:00:00 AM,0
6/05/1969 12:00:00 AM,0
7/05/1969 12:00:00 AM,0
8/05/1969 12:00:00 AM,0
9/05/1969 12:00:00 AM,0
10/05/1969 12:00:00 AM,0
11/05/1969 12:00:00 AM,0.086
12/05/1969 12:00:00 AM,1.069
13/05/1969 12:00:00 AM,9.504
14/05/1969 12:00:00 AM,128.975
15/05/1969 12:00:00 AM,862.424
16/05/1969 12:00:00 AM,2079.622
17/05/1969 12:00:00 AM,1299.734
18/05/1969 12:00:00 AM,642.22
19/05/1969 12:00:00 AM,267.913
20/05/1969 12:00:00 AM,83.674
21/05/1969 12:00:00 AM,44.404
22/05/1969 12:00:00 AM,31.829
23/05/1969 12:00:00 AM,24.556
24/05/1969 12:00:00 AM,20.124
25/05/1969 12:00:00 AM,18.35
26/05/1969 12:00:00 AM,17.017
27/05/1969 12:00:00 AM,16.066
28/05/1969 12:00:00 AM,45.383
29/05/1969 12:00:00 AM,246.815
30/05/1969 12:00:00 AM,434.252
31/05/1969 12:00:00 AM,292.353
1/06/1969 12:00:00 AM,109.456
2/06/1969 12:00:00 AM,56.883
3/06/1969 12:00:00 AM,43.903
4/06/1969 12:00:00 AM,33.621
5/06/1969 12:00:00 AM,27.033
6/06/1969 12:00:00 AM,22.335
7/06/1969 12:00:00 AM,19.753
8/06/1969 12:00:00 AM,18.327
9/06/1969 12:00:00 AM,17.172
10/06/1969 12:00:00 AM,16.405
11/06/1969 12:00:00 AM,15.682
12/06/1969 12:00:00 AM,15.131
13/06/1969 12:00:00 AM,14.267
14/06/1969 12:00:00 AM,13.889
15/06/1969 12:00:00 AM,13.435
16/06/1969 12:00:00 AM,12.798
17/06/1969 12:00:00 AM,12.831
18/06/1969 12:00:00 AM,13.727
19/06/1969 12:00:00 AM,14.817
20/06/1969 12:00:00 AM,16.33
21/06/1969 12:00:00 AM,15.541
22/06/1969 12:00:00 AM,12.625
23/06/1969 12:00:00 AM,11.524
24/06/1969 12:00:00 AM,10.984
25/06/1969 12:00:00 AM,10.357
26/06/1969 12:00:00 AM,8.874
27/06/1969 12:00:00 AM,8.614
28/06/1969 12:00:00 AM,8.526
29/06/1969 12:00:00 AM,8.013
30/06/1969 12:00:00 AM,7.847
1/07/1969 12:00:00 AM,7.362
2/07/1969 12:00:00 AM,7.281
3/07/1969 12:00:00 AM,7.281
4/07/1969 12:00:00 AM,7.204
5/07/1969 12:00:00 AM,6.741
6/07/1969 12:00:00 AM,6.664
7/07/1969 12:00:00 AM,6.664
8/07/1969 12:00:00 AM,6.664
9/07/1969 12:00:00 AM,6.591
10/07/1969 12:00:00 AM,6.085
11/07/1969 12:00:00 AM,5.667
12/07/1969 12:00:00 AM,6.012
13/07/1969 12:00:00 AM,6.081
14/07/1969 12:00:00 AM,6.081
15/07/1969 12:00:00 AM,6.081
16/07/1969 12:00:00 AM,6.081
17/07/1969 12:00:00 AM,6.312
18/07/1969 12:00:00 AM,7.697
19/07/1969 12:00:00 AM,7.928
20/07/1969 12:00:00 AM,7.928
21/07/1969 12:00:00 AM,7.928
22/07/1969 12:00:00 AM,7.838
23/07/1969 12:00:00 AM,7.297
24/07/1969 12:00:00 AM,7.281
25/07/1969 12:00:00 AM,7.281
26/07/1969 12:00:00 AM,7.156
27/07/1969 12:00:00 AM,6.669
28/07/1969 12:00:00 AM,7.066
29/07/1969 12:00:00 AM,7.666
30/07/1969 12:00:00 AM,7.285
31/07/1969 12:00:00 AM,7.281
1/08/1969 12:00:00 AM,7.281
2/08/1969 12:00:00 AM,7.281
3/08/1969 12:00:00 AM,7.281
4/08/1969 12:00:00 AM,7.281
5/08/1969 12:00:00 AM,7.281
6/08/1969 12:00:00 AM,7.281
7/08/1969 12:00:00 AM,7.281
8/08/1969 12:00:00 AM,7.281
9/08/1969 12:00:00 AM,7.281
10/08/1969 12:00:00 AM,6.995
11/08/1969 12:00:00 AM,6.411
12/08/1969 12:00:00 AM,6.313
13/08/1969 12:00:00 AM,6.662
14/08/1969 12:00:00 AM,6.423
15/08/1969 12:00:00 AM,6.088
16/08/1969 12:00:00 AM,5.849
17/08/1969 12:00:00 AM,5.748
18/08/1969 12:00:00 AM,6.072
19/08/1969 12:00:00 AM,6.081
20/08/1969 12:00:00 AM,6.081
21/08/1969 12:00:00 AM,6.081
22/08/1969 12:00:00 AM,5.871
23/08/1969 12:00:00 AM,5.532
24/08/1969 12:00:00 AM,5.529
25/08/1969 12:00:00 AM,5.773
26/08/1969 12:00:00 AM,9.21
27/08/1969 12:00:00 AM,17.916
28/08/1969 12:00:00 AM,147.703
29/08/1969 12:00:00 AM,1439.076
30/08/1969 12:00:00 AM,592.805
31/08/1969 12:00:00 AM,263.326
1/09/1969 12:00:00 AM,147.602
2/09/1969 12:00:00 AM,96.3
3/09/1969 12:00:00 AM,67.781
4/09/1969 12:00:00 AM,49.85
5/09/1969 12:00:00 AM,41.574
6/09/1969 12:00:00 AM,39.94
7/09/1969 12:00:00 AM,58.436
8/09/1969 12:00:00 AM,315.525
9/09/1969 12:00:00 AM,121.5
10/09/1969 12:00:00 AM,55.228
11/09/1969 12:00:00 AM,36.243
12/09/1969 12:00:00 AM,26.202
13/09/1969 12:00:00 AM,21.13
14/09/1969 12:00:00 AM,17.97
15/09/1969 12:00:00 AM,15.685
16/09/1969 12:00:00 AM,13.646
17/09/1969 12:00:00 AM,12.649
18/09/1969 12:00:00 AM,11.708
19/09/1969 12:00:00 AM,11.216
20/09/1969 12:00:00 AM,11.216
21/09/1969 12:00:00 AM,10.83
22/09/1969 12:00:00 AM,9.969
23/09/1969 12:00:00 AM,9.155
24/09/1969 12:00:00 AM,8.726
25/09/1969 12:00:00 AM,8.401
26/09/1969 12:00:00 AM,7.979
27/09/1969 12:00:00 AM,7.976
28/09/1969 12:00:00 AM,7.976
29/09/1969 12:00:00 AM,7.976
30/09/1969 12:00:00 AM,9.281
1/10/1969 12:00:00 AM,9.275
2/10/1969 12:00:00 AM,9.465
3/10/1969 12:00:00 AM,10.818
4/10/1969 12:00:00 AM,9.964
5/10/1969 12:00:00 AM,9.15
6/10/1969 12:00:00 AM,8.726
7/10/1969 12:00:00 AM,8.726
8/10/1969 12:00:00 AM,8.726
9/10/1969 12:00:00 AM,8.726
10/10/1969 12:00:00 AM,8.726
11/10/1969 12:00:00 AM,8.726
12/10/1969 12:00:00 AM,14.983
13/10/1969 12:00:00 AM,14.665
14/10/1969 12:00:00 AM,14.831
15/10/1969 12:00:00 AM,77.145
16/10/1969 12:00:00 AM,443.2
17/10/1969 12:00:00 AM,197.818
18/10/1969 12:00:00 AM,384.217
19/10/1969 12:00:00 AM,271.22
20/10/1969 12:00:00 AM,355.738
21/10/1969 12:00:00 AM,242.617
22/10/1969 12:00:00 AM,129.226
23/10/1969 12:00:00 AM,326.984
24/10/1969 12:00:00 AM,254.172
25/10/1969 12:00:00 AM,538.086
26/10/1969 12:00:00 AM,213.516
27/10/1969 12:00:00 AM,106.513
28/10/1969 12:00:00 AM,68.783
29/10/1969 12:00:00 AM,53.744
30/10/1969 12:00:00 AM,79.84
31/10/1969 12:00:00 AM,64.451
1/11/1969 12:00:00 AM,149.102
2/11/1969 12:00:00 AM,209.588
3/11/1969 12:00:00 AM,148.094
4/11/1969 12:00:00 AM,75.351
5/11/1969 12:00:00 AM,48.761
6/11/1969 12:00:00 AM,130.401
7/11/1969 12:00:00 AM,99.17
8/11/1969 12:00:00 AM,721.685
9/11/1969 12:00:00 AM,212.703
10/11/1969 12:00:00 AM,92.759
11/11/1969 12:00:00 AM,72.004
12/11/1969 12:00:00 AM,870.498
13/11/1969 12:00:00 AM,489.393
14/11/1969 12:00:00 AM,176.411
15/11/1969 12:00:00 AM,1780.149
16/11/1969 12:00:00 AM,2439.997
17/11/1969 12:00:00 AM,941.592
18/11/1969 12:00:00 AM,390.702
19/11/1969 12:00:00 AM,210.349
20/11/1969 12:00:00 AM,1537.158
21/11/1969 12:00:00 AM,1940.603
22/11/1969 12:00:00 AM,444.37
23/11/1969 12:00:00 AM,268.241
24/11/1969 12:00:00 AM,204.467
25/11/1969 12:00:00 AM,145.87
26/11/1969 12:00:00 AM,114.141
27/11/1969 12:00:00 AM,91.908
28/11/1969 12:00:00 AM,77.321
29/11/1969 12:00:00 AM,67.294
30/11/1969 12:00:00 AM,58.032
1/12/1969 12:00:00 AM,50.736
2/12/1969 12:00:00 AM,47.327
3/12/1969 12:00:00 AM,45.27
4/12/1969 12:00:00 AM,42.389
5/12/1969 12:00:00 AM,40.197
6/12/1969 12:00:00 AM,39.287
7/12/1969 12:00:00 AM,66.247
8/12/1969 12:00:00 AM,48.641
9/12/1969 12:00:00 AM,33.98
10/12/1969 12:00:00 AM,33.737
11/12/1969 12:00:00 AM,33.232
12/12/1969 12:00:00 AM,29.18
13/12/1969 12:00:00 AM,26.269
14/12/1969 12:00:00 AM,25.148
15/12/1969 12:00:00 AM,23.272
16/12/1969 12:00:00 AM,21.778
17/12/1969 12:00:00 AM,19.357
18/12/1969 12:00:00 AM,17.306
19/12/1969 12:00:00 AM,15.744
20/12/1969 12:00:00 AM,13.654
21/12/1969 12:00:00 AM,29.077
22/12/1969 12:00:00 AM,21.82
23/12/1969 12:00:00 AM,33.348
24/12/1969 12:00:00 AM,120.549
25/12/1969 12:00:00 AM,19.759
26/12/1969 12:00:00 AM,30.169
27/12/1969 12:00:00 AM,20.518
28/12/1969 12:00:00 AM,14.728
29/12/1969 12:00:00 AM,11.52
30/12/1969 12:00:00 AM,10.672
31/12/1969 12:00:00 AM,9.33
1/01/1970 12:00:00 AM,14.88
2/01/1970 12:00:00 AM,29.613
3/01/1970 12:00:00 AM,15.487
4/01/1970 12:00:00 AM,12.589
5/01/1970 12:00:00 AM,13.469
6/01/1970 12:00:00 AM,10.686
7/01/1970 12:00:00 AM,8.998
8/01/1970 12:00:00 AM,8.534
9/01/1970 12:00:00 AM,7.52
10/01/1970 12:00:00 AM,7.264
11/01/1970 12:00:00 AM,6.686
12/01/1970 12:00:00 AM,6.933
13/01/1970 12:00:00 AM,7.734
14/01/1970 12:00:00 AM,8.175
15/01/1970 12:00:00 AM,6.974
16/01/1970 12:00:00 AM,6.689
17/01/1970 12:00:00 AM,6.945
